timestamp, x, y, z 
1.72883e+09, 180.754, 184.904, -2.53853
1.72883e+09, 180.654, 185.328, -2.55443
1.72883e+09, 180.538, 185.746, -2.55648
1.72883e+09, 180.421, 186.159, -2.5549
1.72883e+09, 180.277, 186.564, -2.56008
1.72883e+09, 180.107, 186.961, -2.56582
1.72883e+09, 179.924, 187.339, -2.57319
1.72883e+09, 179.721, 187.704, -2.60606
1.72883e+09, 179.501, 188.053, -2.63881
1.72883e+09, 179.279, 188.385, -2.65297
1.72883e+09, 179.032, 188.706, -2.65813
1.72883e+09, 178.767, 189.013, -2.66696
1.72883e+09, 178.486, 189.295, -2.66749
1.72883e+09, 178.189, 189.555, -2.66508
1.72883e+09, 177.888, 189.794, -2.65981
1.72883e+09, 177.583, 190.019, -2.66252
1.72883e+09, 177.271, 190.232, -2.68777
1.72883e+09, 176.945, 190.437, -2.72256
1.72883e+09, 176.602, 190.621, -2.73133
1.72883e+09, 176.249, 190.788, -2.73223
1.72883e+09, 175.892, 190.928, -2.72998
1.72883e+09, 175.527, 191.03, -2.70443
1.72883e+09, 175.173, 191.099, -2.67525
1.72883e+09, 174.826, 191.131, -2.67994
1.72883e+09, 174.485, 191.15, -2.70875
1.72883e+09, 174.146, 191.166, -2.73647
1.72883e+09, 173.798, 191.194, -2.73833
1.72883e+09, 173.422, 191.222, -2.73483
1.72883e+09, 173.053, 191.221, -2.73552
1.72883e+09, 172.695, 191.218, -2.75506
1.72883e+09, 172.319, 191.199, -2.76592
1.72883e+09, 171.938, 191.177, -2.7503
1.72883e+09, 171.539, 191.093, -2.72935
1.72883e+09, 171.141, 191.009, -2.72114
1.72883e+09, 170.717, 190.933, -2.73103
1.72883e+09, 170.254, 190.853, -2.73354
1.72883e+09, 169.78, 190.761, -2.74319
1.72883e+09, 169.304, 190.656, -2.7492
1.72883e+09, 168.826, 190.532, -2.73729
1.72883e+09, 168.322, 190.393, -2.74114
1.72883e+09, 167.769, 190.258, -2.74464
1.72883e+09, 167.214, 190.117, -2.74704
1.72883e+09, 166.654, 189.997, -2.7262
1.72883e+09, 166.1, 189.86, -2.7263
1.72883e+09, 165.534, 189.726, -2.72914
1.72883e+09, 164.947, 189.578, -2.7384
1.72883e+09, 164.328, 189.401, -2.74182
