timestamp, x, y, z 
1.72883e+09, 184.755, 172.343, 1.89418
1.72883e+09, 184.813, 172.967, 1.87644
1.72883e+09, 184.873, 173.624, 1.85755
1.72883e+09, 184.923, 174.198, 1.84657
1.72883e+09, 184.976, 174.804, 1.8381
1.72883e+09, 185.022, 175.332, 1.82892
1.72883e+09, 185.067, 175.84, 1.81866
1.72883e+09, 185.116, 176.378, 1.80912
1.72883e+09, 185.154, 176.853, 1.80382
1.72883e+09, 185.196, 177.362, 1.79614
1.72883e+09, 185.234, 177.817, 1.79099
1.72883e+09, 185.274, 178.312, 1.78559
1.72883e+09, 185.308, 178.759, 1.78191
1.72883e+09, 185.336, 179.204, 1.77603
1.72883e+09, 185.356, 179.687, 1.76853
1.72883e+09, 185.362, 180.118, 1.76195
1.72883e+09, 185.355, 180.583, 1.75548
1.72883e+09, 185.335, 181.001, 1.74923
1.72883e+09, 185.303, 181.415, 1.74304
1.72883e+09, 185.253, 181.865, 1.73902
1.72883e+09, 185.19, 182.269, 1.73688
1.72883e+09, 185.099, 182.703, 1.73642
1.72883e+09, 184.997, 183.09, 1.73574
1.72883e+09, 184.878, 183.465, 1.73478
1.72883e+09, 184.728, 183.87, 1.73045
1.72883e+09, 184.577, 184.231, 1.72677
1.72883e+09, 184.392, 184.617, 1.72376
1.72883e+09, 184.209, 184.955, 1.72492
1.72883e+09, 184.01, 185.28, 1.72454
1.72883e+09, 183.771, 185.622, 1.7262
1.72883e+09, 183.535, 185.913, 1.72528
1.72883e+09, 183.261, 186.212, 1.72218
1.72883e+09, 182.996, 186.468, 1.71712
1.72883e+09, 182.721, 186.707, 1.71238
1.72883e+09, 182.408, 186.955, 1.70643
1.72883e+09, 182.113, 187.166, 1.69985
1.72883e+09, 181.772, 187.37, 1.69511
1.72883e+09, 181.454, 187.536, 1.69117
1.72883e+09, 181.128, 187.686, 1.68721
1.72883e+09, 180.763, 187.825, 1.68286
1.72883e+09, 180.426, 187.92, 1.68082
1.72883e+09, 180.049, 188.002, 1.67589
1.72883e+09, 179.702, 188.065, 1.67047
1.72883e+09, 179.312, 188.12, 1.66581
1.72883e+09, 178.952, 188.153, 1.66266
1.72883e+09, 178.589, 188.171, 1.66001
1.72883e+09, 178.185, 188.176, 1.6568
1.72883e+09, 177.816, 188.182, 1.65003
1.72883e+09, 177.399, 188.187, 1.63994
1.72883e+09, 177.01, 188.179, 1.63247
1.72883e+09, 176.573, 188.144, 1.62747
1.72883e+09, 176.164, 188.103, 1.62475
1.72883e+09, 175.699, 188.052, 1.6231
1.72883e+09, 175.265, 188.012, 1.6202
1.72883e+09, 174.819, 187.972, 1.61457
1.72883e+09, 174.314, 187.915, 1.60473
1.72883e+09, 173.834, 187.854, 1.59577
1.72883e+09, 173.283, 187.765, 1.59309
1.72883e+09, 172.764, 187.665, 1.59583
1.72883e+09, 172.176, 187.543, 1.59792
1.72883e+09, 171.627, 187.429, 1.59551
1.72883e+09, 171.005, 187.3, 1.58934
1.72883e+09, 170.421, 187.177, 1.58393
1.72883e+09, 169.82, 187.049, 1.57842
1.72883e+09, 169.14, 186.903, 1.57352
